GEOID,POPULATION,coverage_pct,pop_with_access
55379,45001,0.0,0
55378,31829,0.0,0
55437,17845,0.20201380942424768,3605
55438,16428,0.02772693385477816,455
55431,18478,0.1020817862794303,1886
55347,30667,0.15544874734447406,4767
55344,15907,0.002087048068560483,33
55435,13771,0.7632285147848491,10510
55439,9416,0.025864242841359866,244
55424,10383,0.08810931918238211,915
55337,45659,0.0,0
55122,30976,0.0,0
55420,22215,0.26502619182344234,5888
55425,10260,0.13364184927545447,1371
55423,36311,0.020012819546161884,727
55450,7,0.0,0
55111,64,0.0,0
55417,26035,0.183097254750493,4767
55409,11631,0.5860139988556959,6816
55407,40792,0.5073415904685813,20695
55121,8679,0.0,0
55075,20132,0.0,0
55150,143,0.0,0
55118,27767,0.5313903569607042,14755
55116,25125,0.3061711941495528,7693
55102,18757,0.10181911781365938,1910
55105,27014,0.21066714457551744,5691
55107,14575,0.283650632475439,4134
55119,43876,0.04115273527512479,1806
55106,58335,0.33156573238144554,19342
55406,33709,0.5120861264755203,17262
55404,28586,0.7276355427692143,20800
55454,9798,0.5506154719179935,5395
55455,1077,0.09533523999681243,103
55415,5177,0.9862573577831331,5106
55414,36017,0.36725128431785814,13227
55402,514,0.8288539584977744,426
55401,10942,0.7362501054876628,8056
55413,14769,0.31168345459328983,4603
55418,30209,0.29333705687188366,8861
55419,28792,0.09222332036881054,2655
55410,20087,0.43565356615418904,8751
55408,32276,0.4459320203330425,14393
55416,32956,0.3571411059925163,11770
55405,16277,0.3496983704896686,5692
55403,16437,0.6207864081165372,10204
55411,31685,0.10697777845402852,3390
55422,28967,0.04300880944413727,1246
55412,24402,0.0961208506170662,2346
55430,22324,0.1218838080656517,2721
55101,7306,0.2881996456008035,2106
55104,45211,0.712840547346875,32228
55155,0,0.3234184231664363,0
55114,3136,0.7330760798282228,2299
55103,13483,0.40760341619136886,5496
55130,19510,0.49082612713080326,9576
55108,15810,0.19086521647030252,3018
55117,46053,0.33894406769343904,15609
55113,42242,0.5833457564662816,24642
55109,33926,0.005233632073976348,178
55421,28784,0.0,0
55429,28257,0.0,0
