GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_gtfs_minutes
g1003,131,0.0,0,57,5,20,1,0.08771929824561403,0.05,0.1808560677328316,17.069602415480475,11.110264427438082,17.069602415480475,132.2109991522634
g1004,237,0.0,0,121,38,63,27,0.3140495867768595,0.42857142857142855,0.24582542426384107,20.601876283813723,10.973110981225076,20.601876283813723,132.41585746321164
g1005,292,0.0,0,154,55,86,40,0.35714285714285715,0.46511627906976744,0.27956989247311825,26.25128550522138,8.090527776181919,26.25128550522138,132.74598688923896
g1006,292,0.0,0,154,55,86,40,0.35714285714285715,0.46511627906976744,0.27956989247311825,26.68176818676228,6.5590908770860255,26.68176818676228,133.19999151833264
g1007,314,0.0,0,182,47,107,20,0.25824175824175827,0.18691588785046728,0.23933339443635357,20.444281463001115,6.2632776918842055,20.444281463001115,133.77598526706055
g1008,319,0.0,0,189,45,112,16,0.23809523809523808,0.14285714285714285,0.2360241110080972,17.32894367494975,10.238851364646498,17.32894367494975,134.47162989155333
g1009,330,0.0,0,211,45,124,10,0.2132701421800948,0.08064516129032258,0.27110272769948024,12.507023983219486,6.232376418822227,12.507023983219486,135.2841803028421
g1010,339,0.4480755477230996,152,228,44,132,5,0.19298245614035087,0.03787878787878788,0.29733209441211406,11.633414066126342,5.326891777136217,11.633414066126342,136.2105352407844
g1011,439,1.0,439,300,65,178,20,0.21666666666666667,0.11235955056179775,0.23585655548515552,8.168002860020124,0.6935016340598203,8.168002860020124,137.24729128486052
g1012,461,1.0,461,315,70,188,24,0.2222222222222222,0.1276595744680851,0.2223606898798386,3.9648125585740104,0.3407175713884726,3.9648125585740104,138.39079823619497
g1013,421,1.0,421,290,68,171,20,0.23448275862068965,0.11695906432748537,0.26172637834417084,7.2453115823142005,1.2411417269350415,7.2453115823142005,139.63721407178522
g1014,326,0.5765490937807899,188,228,64,130,10,0.2807017543859649,0.07692307692307693,0.35664551485803514,9.095153439638986,2.4951433516375614,9.095153439638986,140.98255792017517
g1015,1158,0.0,0,744,56,434,26,0.07526881720430108,0.059907834101382486,0.06786465949953702,7.664149240973147,8.347572391205992,7.664149240973147,142.42275980600584
g1016,261,0.0,0,134,26,105,15,0.19402985074626866,0.14285714285714285,0.11954145602257674,23.113974349984044,7.146774435003191,23.113974349984044,182.69339357937915
g1017,359,0.0,0,168,54,140,24,0.32142857142857145,0.17142857142857143,0.11953242835595777,25.557836837294012,4.336606627220342,25.557836837294012,180.06860004008766
g1018,315,0.0,0,150,46,124,22,0.30666666666666664,0.1774193548387097,0.14323247276120515,23.432204059588113,2.210973849514446,23.432204059588113,177.47551477262672
g1019,144,0.0,0,79,13,61,12,0.16455696202531644,0.19672131147540983,0.23468236265780354,24.755274580511156,1.2591962210547685,24.755274580511156,174.91602659426312
g1020,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,32.60681731765446,4.072253480527044,32.60681731765446,172.39214983681362
g1021,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,31.152063040999305,2.1415713142640938,31.152063040999305,169.90603157650767
g1022,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,41.875548164386736,10.819817396310913,41.875548164386736,167.45995882975816
g1023,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,36.24608199953108,10.712226462663795,36.24608199953108,165.05636557885532
g1024,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,27.324431154260658,14.06665969024127,27.324431154260658,162.69783945689946
g1025,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.24998140411677006,27.22988959828777,13.972118134268385,27.22988959828777,160.38712788132833
g1026,165,0.0,0,94,11,66,6,0.11702127659574468,0.09090909090909091,0.1856607123353135,17.51566093758972,3.502221328016028,17.51566093758972,158.12714338019856
g1027,193,0.0,0,109,13,75,3,0.11926605504587157,0.04,0.1493023644414738,12.901442352296192,0.5572943610600799,12.901442352296192,155.92096780534166
g1028,208,0.30698521899702,64,117,17,82,4,0.1452991452991453,0.04878048780487805,0.13927209704189636,10.15120844016294,0.760378752539094,10.15120844016294,153.77185507255587
g1029,226,0.6328704918124883,143,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,11.740193608146939,5.911837243236542,11.740193608146939,151.68323201275223
g1030,226,0.7224045866213473,163,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,9.218801412625929,5.098255707812978,9.218801412625929,149.65869686198582
g1031,226,0.3761528415250236,85,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,10.080124049004842,4.117816267343223,10.080124049004842,147.70201486624285
g1032,197,0.005634168037368601,1,112,16,80,4,0.14285714285714285,0.05,0.12370288425630033,12.178916199532178,0.22686942652024372,12.178916199532178,145.81711043368975
g1033,158,0.0,0,94,10,65,3,0.10638297872340426,0.046153846153846156,0.11841014097855704,14.679204602889993,0.13427079250568705,14.679204602889993,144.0080552392081
g1034,158,0.0,0,94,10,65,3,0.10638297872340426,0.046153846153846156,0.11841014097855704,18.244719462843953,0.9869342382328301,18.244719462843953,142.27905168123917
g1035,152,0.0,0,88,9,62,3,0.10227272727272728,0.04838709677419355,0.13479895364283143,21.975978228764355,3.555259222957456,21.975978228764355,140.63441111822897
g1036,128,0.0,0,59,9,46,1,0.15254237288135594,0.021739130434782608,0.21274224274283962,28.74434752684428,7.263929548333987,28.74434752684428,139.07852638096858
g1037,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,31.708119818992493,7.50695381005821,31.708119818992493,137.61583817735783
g1038,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,34.09692098161758,7.717221954441479,34.09692098161758,136.25079518558118
g1039,119,0.0,0,53,8,41,1,0.1509433962264151,0.024390243902439025,0.24395234774428634,33.834996578015854,10.153761064583067,33.834996578015854,134.98780787521667
g1040,40,0.0,0,19,2,13,1,0.10526315789473684,0.07692307692307693,0.5490733519522468,28.558150376620617,17.99685156809333,28.558150376620617,133.8311964030521
g1041,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,26.610684408072835,19.91427818548148,26.610684408072835,132.7851332938118
g1042,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,31.82933697635067,25.643607487298983,31.82933697635067,131.85358201911004
g1043,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,18.65047363211391,14.04137829962206,18.65047363211391,131.04023300447815
g1044,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,15.209501678840999,10.600406346349152,15.209501678840999,130.34843898874803
g1045,30,0.08993259178159292,3,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,12.157790443838234,6.39655849727874,12.157790443838234,129.78115199007107
g1046,45,0.7733749804055507,35,20,3,15,2,0.15,0.13333333333333333,0.38935947960184214,8.374305920021769,2.613073973462276,8.374305920021769,129.340864353671
g1047,60,0.7336465787327895,44,25,4,19,2,0.16,0.10526315789473684,0.19123980573627783,9.836585059193338,1.2844760378000672,9.836585059193338,129.0295564271343
g1048,75,0.045494456922618456,3,31,4,20,2,0.12903225806451613,0.1,0.1891286051326091,11.677163722427103,6.262826921738074,11.677163722427103,128.84865329959877
g1049,127,0.0,0,55,5,20,1,0.09090909090909091,0.05,0.18146089281411804,13.759393374906574,7.673537461989983,13.759393374906574,128.79899273917567
g1050,161,0.0,0,75,14,32,8,0.18666666666666668,0.25,0.19937807611062958,16.866105457413894,10.780249544497302,16.866105457413894,128.88080597819413
g1051,282,0.0,0,149,52,82,38,0.348993288590604,0.4634146341463415,0.2736805988470753,18.36805315805481,12.40871517001242,18.36805315805481,129.093712361828
g1052,292,0.0,0,154,55,86,40,0.35714285714285715,0.46511627906976744,0.27956989247311825,26.90295306443046,6.6930644256067175,26.90295306443046,129.43672814649494
g1053,292,0.0,0,155,55,86,40,0.3548387096774194,0.46511627906976744,0.2793565406564623,24.35691130036119,3.4713556623881545,24.35691130036119,129.90828897798062
g1054,316,0.0,0,185,46,110,18,0.24864864864864866,0.16363636363636364,0.23528327071878175,26.662115740837745,5.211345557154613,26.662115740837745,130.5062848674535
g1055,317,0.0,0,186,45,111,16,0.24193548387096775,0.14414414414414414,0.23263232514177692,20.766101111048293,9.681958048724619,20.766101111048293,131.2281058817303
g1056,317,0.0,0,186,45,111,16,0.24193548387096775,0.14414414414414414,0.23263232514177692,13.73777720217451,7.421533698841852,13.73777720217451,132.0706963219065
g1057,323,0.7025953145082826,227,195,45,116,14,0.23076923076923078,0.1206896551724138,0.24491490068650854,9.564449927828793,3.246947060361621,9.564449927828793,133.03061490954912
g1058,447,1.0,447,281,64,171,17,0.2277580071174377,0.09941520467836257,0.2226081441395958,9.794341482058476,3.6910474065408705,9.794341482058476,134.10409843620243
g1059,450,1.0,450,289,65,175,19,0.22491349480968859,0.10857142857142857,0.22217955467194508,1.6299022881464238,0.8392652486113281,1.6299022881464238,135.2871264427011
g1060,461,1.0,461,315,70,188,24,0.2222222222222222,0.1276595744680851,0.2223504751441253,6.853344822400678,1.7476387800405386,6.853344822400678,136.57548474635834
g1061,460,0.6512557689175009,300,315,70,188,24,0.2222222222222222,0.1276595744680851,0.22332555425232023,9.160843800830547,3.694087562319588,9.160843800830547,137.96482598399393
g1062,310,0.0,0,175,24,137,23,0.13714285714285715,0.1678832116788321,0.12481967630236666,6.546857198081881,8.51341864303659,6.546857198081881,139.45072574231648
g1063,153,0.0,0,78,13,56,2,0.16666666666666666,0.03571428571428571,0.26074592859826473,27.40819864285517,1.4937921648993604,27.40819864285517,163.27053172088398
g1064,0,0.0,0,0,0,0,0,0.0,0.0,0.11953242835595777,30.013493632654903,12.1237527635003,30.013493632654903,180.68394438156886
g1065,734,0.0,0,386,63,297,40,0.16321243523316062,0.13468013468013468,0.11954813294326286,28.379833483884916,7.569936191763715,28.379833483884916,178.0197065956622
g1066,359,0.0,0,168,54,140,24,0.32142857142857145,0.17142857142857143,0.11953242835595777,29.926986399642953,8.705756189569284,29.926986399642953,175.38609056338265
g1067,338,0.0,0,160,50,132,23,0.3125,0.17424242424242425,0.13064483592918463,28.96359069146535,2.11810232841296,28.96359069146535,172.78497962349311
g1068,169,0.0,0,90,17,71,13,0.18888888888888888,0.18309859154929578,0.22109835980111162,29.84020155720404,1.305637720076622,29.84020155720404,170.21838852620579
g1069,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,36.13578988782917,6.461773459140764,36.13578988782917,167.68847180305175
g1070,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,42.05791495811344,14.195260598537548,42.05791495811344,165.19753224956872
g1071,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,36.71158356162808,8.84892920205219,36.71158356162808,162.74802939235374
g1072,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,37.47431426502735,13.488874238554278,37.47431426502735,160.34258777387788
g1073,135,0.0,0,78,9,57,8,0.11538461538461539,0.14035087719298245,0.22430174882409853,22.489565665506543,9.231794201487158,22.489565665506543,157.98400484345092
g1074,193,0.0,0,109,13,75,3,0.11926605504587157,0.04,0.1493023644414738,16.0868254073198,5.310101086852673,16.0868254073198,155.67525819048535
g1075,193,0.0,0,109,13,75,3,0.11926605504587157,0.04,0.1493023644414738,15.88204768154029,4.852700225570808,15.88204768154029,153.41951179674226
g1076,193,0.7515995405241847,145,109,13,75,3,0.11926605504587157,0.04,0.14914657653588678,8.658441685701797,3.139440029195965,8.658441685701797,151.2201209180775
g1077,217,1.0,217,121,18,87,4,0.1487603305785124,0.04597701149425287,0.13333997923420515,3.799259195126838,0.8082803703566197,3.799259195126838,149.08063513466175
g1078,226,1.0,226,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,5.122342105292737,3.67001399547441,5.122342105292737,147.0047990341028
g1079,226,1.0,226,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,7.285561964704149,3.793896128353806,7.285561964704149,144.9965499181049
g1080,212,0.588598212626195,125,119,18,85,4,0.15126050420168066,0.047058823529411764,0.12570097130839558,8.814169173549757,0.8548515845224788,8.814169173549757,143.06001185571844
g1081,160,0.0,0,95,10,66,3,0.10526315789473684,0.045454545454545456,0.11868562463414435,13.20349980327828,1.6251647458786083,13.20349980327828,141.199485352287
g1082,152,0.0,0,87,9,61,3,0.10344827586206896,0.04918032786885246,0.13729049254617043,23.361192631320325,7.2655570880776565,23.361192631320325,139.4194318724493
g1083,127,0.0,0,58,9,45,1,0.15517241379310345,0.022222222222222223,0.21457999092834634,22.791854547883574,1.967906285274418,22.791854547883574,137.7244524596079
g1084,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,26.882893921470306,2.407656357569232,26.882893921470306,136.11925974637046
g1085,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,31.725076786037,3.29924675335442,31.725076786037,134.60864276452588
g1086,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,34.2399514778233,5.5165310364592886,34.2399514778233,133.1974241521956
g1087,89,0.0,0,40,6,31,1,0.15,0.03225806451612903,0.35785581747973727,33.66439175443966,8.798536670887518,33.66439175443966,131.8904096298561
g1088,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,35.48726800008091,24.925969191553627,35.48726800008091,130.6923299799755
g1089,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,30.477026137455706,23.78061991486435,30.477026137455706,129.60777621192267
g1090,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,24.37178644024598,19.762691107754133,24.37178644024598,128.6411291073516
g1091,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,21.084282565126003,16.475187232634156,21.084282565126003,127.79648489000847
g1092,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,19.624544318016397,12.72432134697559,19.624544318016397,127.07757930204312
g1093,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,16.07417374451623,9.173950773475422,16.07417374451623,126.48771283878361
g1094,56,0.0,0,23,4,18,2,0.17391304347826086,0.1111111111111111,0.2468281854751475,11.662534109077644,3.3724329489506726,11.662534109077644,126.02968023180507
g1095,60,0.0007401853692487815,0,25,4,19,2,0.16,0.10526315789473684,0.19123980573627783,12.072319991997027,4.000189848096373,12.072319991997027,125.7057074149844
g1096,60,0.0,0,25,4,19,2,0.16,0.10526315789473684,0.19123980573627783,12.70698167752318,4.15487265612991,12.70698167752318,125.517399112566
g1097,88,0.0,0,39,8,24,5,0.20512820512820512,0.20833333333333334,0.1956616966048941,17.31200377131152,11.106280189631226,17.31200377131152,125.46569982874267
g1098,281,0.0,0,148,52,82,38,0.35135135135135137,0.4634146341463415,0.2742453334930265,20.88942463412008,9.029093642197848,20.88942463412008,125.55087040377069
g1099,292,0.0,0,154,55,86,40,0.35714285714285715,0.46511627906976744,0.27956989247311825,18.96394090116149,4.76414059409448,18.96394090116149,125.77248147621201
g1100,292,0.0,0,154,55,86,40,0.35714285714285715,0.46511627906976744,0.27956989247311825,26.90295306443046,6.6930644256067175,26.90295306443046,126.12942422995013
g1101,293,0.0,0,156,55,87,39,0.3525641025641026,0.4482758620689655,0.27778058116791454,22.473970813087533,5.778136103158472,22.473970813087533,126.61993780471292
g1102,317,0.0,0,186,45,110,17,0.24193548387096775,0.15454545454545454,0.23391742425977627,20.992213600677253,1.7850945556049316,20.992213600677253,127.24165181270602
g1103,317,0.0,0,186,45,111,16,0.24193548387096775,0.14414414414414414,0.23263232514177692,17.229344865705702,6.684191040851831,17.229344865705702,127.99164162424904
g1104,317,0.0,0,186,45,111,16,0.24193548387096775,0.14414414414414414,0.23263232514177692,13.345341429271647,4.715107088887311,13.345341429271647,128.86649353046536
g1105,317,0.1984804413397078,63,186,45,111,16,0.24193548387096775,0.14414414414414414,0.23263232249779997,11.736447182304863,3.2600270814498833,11.736447182304863,129.8623765966162
g1106,431,0.9949479204484838,429,250,58,155,12,0.232,0.07741935483870968,0.2223228097124981,9.22364122080338,0.9103413972690475,9.22364122080338,130.97511798609222
g1107,435,1.0,435,252,59,156,12,0.23412698412698413,0.07692307692307693,0.22193396226415094,2.615477977829357,2.1329117511585687,2.615477977829357,132.200278732254
g1108,450,1.0,450,289,65,175,19,0.22491349480968859,0.10857142857142857,0.2221766735802914,3.9559410497648186,1.4754030982647794,3.9559410497648186,133.53322731139232
g1109,461,0.6828760733018218,315,315,70,188,24,0.2222222222222222,0.1276595744680851,0.22235134611659887,8.094571524696814,2.938855921878226,8.094571524696814,134.96920886243885
g1110,656,0.0,0,326,31,307,61,0.0950920245398773,0.1986970684039088,0.12784079819403044,12.39561946081045,1.173046317067266,12.39561946081045,136.50340844473283
g1111,1386,0.0,0,799,149,558,28,0.18648310387984982,0.05017921146953405,0.26436415865986496,19.128303727840873,6.532398049374543,19.128303727840873,156.23530941580034
g1112,106,0.0,0,58,11,45,5,0.1896551724137931,0.1111111111111111,0.26552065145861586,22.202629439070733,5.523346286445631,22.202629439070733,158.55653337866903
g1113,740,0.0,0,372,61,276,14,0.1639784946236559,0.050724637681159424,0.2650530508125027,27.78253569777214,13.255778314975728,27.78253569777214,160.92684816371778
g1114,793,0.0,0,393,62,288,11,0.15776081424936386,0.03819444444444445,0.26259561657793995,24.92433421464474,1.835850974917198,24.92433421464474,163.34332087327334
g1115,545,0.0,0,270,43,198,7,0.15925925925925927,0.03535353535353535,0.49176409767881946,22.5843650205822,2.6194062024127627,22.5843650205822,165.8031970573653
g1116,802,0.0,0,401,64,294,13,0.1596009975062344,0.04421768707482993,0.6569319942992041,25.519472089255427,3.967323826663681,25.519472089255427,168.30389329208373
g1117,218,0.0,0,111,18,81,5,0.16216216216216217,0.06172839506172839,0.6870527283662674,24.6396840581528,0.1448550351949178,24.6396840581528,170.8429891700076
g1118,326,0.0,0,163,37,130,20,0.22699386503067484,0.15384615384615385,0.11953718779595547,35.18665227103123,8.863462293458781,35.18665227103123,176.0233146539847
g1119,359,0.0,0,168,54,140,24,0.32142857142857145,0.17142857142857143,0.11953242835595777,34.19580996191059,4.775242200008245,34.19580996191059,173.34895602208758
g1120,359,0.0,0,168,54,140,24,0.32142857142857145,0.17142857142857143,0.11953242835595777,33.5025126418407,6.657024278788311,33.5025126418407,170.70592576469676
g1121,350,0.0,0,164,52,137,24,0.3170731707317073,0.17518248175182483,0.12431662276298396,32.853826196619046,5.693546011359054,32.853826196619046,168.09623082001173
g1122,191,0.0,0,99,22,79,14,0.2222222222222222,0.17721518987341772,0.20829569141206944,34.06546363874634,0.0,34.06546363874634,165.52202454551764
g1123,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.2501527183872938,37.757283757841925,1.8326985743686637,37.757283757841925,162.9856165605744
g1124,115,0.0,0,68,7,51,10,0.10294117647058823,0.19607843137254902,0.250078053050604,30.843154209804084,7.768948878117237,30.843154209804084,160.4894827588622
g1125,138,0.0,0,80,9,58,8,0.1125,0.13793103448275862,0.2197623655370469,24.782837071808714,8.08058448055855,24.782837071808714,158.0362753347565
g1126,189,0.0,0,107,13,74,4,0.12149532710280374,0.05405405405405406,0.15362008250676779,20.814009218274727,6.9931768445175795,20.814009218274727,155.62883261822262
g1127,193,0.0,0,109,13,75,3,0.11926605504587157,0.04,0.1493023644414738,17.344736071673072,4.668067025982479,17.344736071673072,153.27018845386345
g1128,193,0.0,0,109,13,75,3,0.11926605504587157,0.04,0.1493023644414738,14.660487724599166,3.7203022915861164,14.660487724599166,150.963580790751
g1129,193,0.6523337377235293,126,109,13,75,3,0.11926605504587157,0.04,0.1493023644414738,9.65472067600212,1.0936758989477142,9.65472067600212,148.71245907055078
g1130,198,1.0,198,111,14,77,4,0.12612612612612611,0.05194805194805195,0.14587937756554886,8.785492529005639,4.3835853322714895,8.785492529005639,146.5204899129455
g1131,226,1.0,226,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12770223543262127,1.1135211073750046,0.8884066898648266,1.1135211073750046,144.39156050137666
g1132,226,1.0,226,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,7.6695022045106365,4.371450789566056,7.6695022045106365,142.32977897217978
g1133,226,0.39778424937091766,90,126,20,91,5,0.15873015873015872,0.054945054945054944,0.12762212116766905,9.525023170035222,3.326081140714062,9.525023170035222,140.33947101192186
g1134,164,0.0,0,96,11,67,3,0.11458333333333333,0.04477611940298507,0.12468734130366334,14.513993301474754,1.5649939526034982,14.513993301474754,138.42517177942153
g1135,127,0.0,0,58,9,45,1,0.15517241379310345,0.022222222222222223,0.21574863908903447,20.89718004795595,5.906184424602459,20.89718004795595,136.59161220183887
g1136,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,22.739149471631112,5.973314033716271,22.739149471631112,134.84369866288796
g1137,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,25.81499256006834,2.8784178935168816,25.81499256006834,133.18648512319874
g1138,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,28.994919722290927,0.27149928092692593,28.994919722290927,131.62513680782746
g1139,124,0.0,0,55,8,43,1,0.14545454545454545,0.023255813953488372,0.2240507345267721,32.75002255392227,4.05661210033705,32.75002255392227,130.16488478399708
g1140,89,0.0,0,40,6,31,1,0.15,0.03225806451612903,0.358912851311449,36.29138562026003,6.670757084239907,36.29138562026003,128.81097105104152
g1141,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,44.102640572308864,33.541341763781574,44.102640572308864,127.56858418561967
g1142,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,32.25545983852797,26.069730349476284,32.25545983852797,126.44278612883804
g1143,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,29.272134080728275,20.867220904904013,29.272134080728275,125.43843135217733
g1144,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,29.051698095061628,22.655573188001238,29.051698095061628,124.56008036001325
g1145,30,0.0,0,14,2,10,1,0.14285714285714285,0.1,0.5873479318734794,22.210482487596273,15.310259516555462,22.210482487596273,123.81191021999031
g1146,30,0.0,0,15,2,10,2,0.13333333333333333,0.2,0.580320934466775,23.64613456207986,16.74591159103905,23.64613456207986,123.19762548053166
g1147,57,0.0,0,24,4,18,2,0.16666666666666666,0.1111111111111111,0.22898807609938124,20.396345864872547,13.496122893831739,20.396345864872547,122.72037334655309
g1148,60,0.0,0,25,4,19,2,0.16,0.10526315789473684,0.19123980573627783,15.421161407360204,7.172148358166867,15.421161407360204,122.38266724883965
g1149,60,0.0,0,25,4,19,2,0.16,0.10526315789473684,0.19123980573627783,18.490434479029602,6.8365388204486095,18.490434479029602,122.1863228843284
g1150,60,0.0,0,25,4,19,2,0.16,0.10526315789473684,0.19123980573627783,19.085629858904003,7.974130588946488,19.085629858904003,122.13241038164887
g1151,153,0.0,0,76,24,46,17,0.3157894736842105,0.3695652173913043,0.22644754113413726,22.08871777648602,9.828715580258697,22.08871777648602,122.22122546354701
g1152,292,0.0,0,154,55,86,40,0.35714285714285715,0.46511627906976744,0.27956989247311825,19.51532024424031,6.544583983827636,19.51532024424031,122.4522813930918
g1153,312,0.0,0,170,64,99,46,0.3764705882352941,0.46464646464646464,0.2831933928056857,17.816350400555677,2.9362180155804003,17.816350400555677,122.82432221007583
g1154,365,0.0,0,213,90,134,63,0.4225352112676056,0.4701492537313433,0.29311139420555066,18.38271003662937,0.0,18.38271003662937,123.33535642701618
g1155,521,0.0,0,322,130,235,95,0.40372670807453415,0.40425531914893614,0.21002486899501252,16.78609192879397,1.5396169973809273,16.78609192879397,123.98270910961614
g1156,487,0.0,0,303,110,217,72,0.36303630363036304,0.3317972350230415,0.20171653690924277,19.09015117413424,0.0,19.09015117413424,124.76308924756344
g1157,384,0.0,0,236,70,149,35,0.2966101694915254,0.2348993288590604,0.2269311980492424,16.588213144602147,2.599572829059259,16.588213144602147,125.67266862354145
g1158,385,0.0,0,253,68,134,21,0.26877470355731226,0.15671641791044777,0.25683855754595364,13.750670383611807,0.825490204200315,13.750670383611807,126.70716805618027
g1159,437,0.5963549685236067,261,261,63,156,14,0.2413793103448276,0.08974358974358974,0.22914254819336075,9.692800860783327,1.8981764851519043,9.692800860783327,127.86194691881465
g1160,435,1.0,435,252,59,156,12,0.23412698412698413,0.07692307692307693,0.22193396226415094,6.574033611084027,2.9789906150127408,6.574033611084027,129.13209216868603
g1161,436,1.0,436,254,59,157,12,0.23228346456692914,0.07643312101910828,0.22194414346836946,8.66440205465197,5.145219262091013,8.66440205465197,130.51250367989573
g1162,426,0.4338658510305857,185,280,63,167,19,0.225,0.11377245508982035,0.22692386551828322,9.37462421568605,1.0408574209287842,9.37462421568605,131.99797336552263
g1163,169,0.0,0,106,20,66,10,0.18867924528301888,0.15151515151515152,0.1581260162809995,14.803124381979897,3.580551238236713,14.803124381979897,133.58325631123284
g1164,0,0.0,0,0,0,0,0,0.0,0.0,0.0,3.4694586011909645,2.999699474334331,3.4694586011909645,135.26313285084547
g1165,47,1.0,47,27,5,20,2,0.18518518518518517,0.1,0.26550633174861316,7.514628975821179,1.0347153285579769,7.514628975821179,147.0510727275351
g1166,64,0.5368482007536418,34,35,7,28,3,0.2,0.10714285714285714,0.2655249571721723,12.291499490487542,2.829884101699876,12.291499490487542,149.25786395348922
g1167,121,0.0,0,67,13,51,6,0.19402985074626866,0.11764705882352941,0.2655208650143322,15.599259273420387,4.405991293291115,15.599259273420387,151.5228904266565
g1168,1716,0.0,0,986,184,694,37,0.18661257606490872,0.053314121037463975,0.2653272498960612,16.298389185293228,1.7716318024968192,16.298389185293228,153.8425390708682
g1169,113,0.0,0,61,12,50,7,0.19672131147540983,0.14,0.26552720269619645,19.574965314145835,5.048207931349422,19.574965314145835,156.21341278499298
g1170,113,0.0,0,61,12,50,7,0.19672131147540983,0.14,0.26552720269619645,25.172732836705098,10.64597545390869,25.172732836705098,158.63232428957582
g1171,113,0.0,0,61,12,50,7,0.19672131147540983,0.14,0.26552720269619645,27.10312908481039,12.576371702013976,27.10312908481039,161.0962884019689
g1172,259,0.0,0,140,26,106,14,0.18571428571428572,0.1320754716981132,0.47164068049104807,19.32165587248843,0.8804872203163792,19.32165587248843,163.6025132185091
g1173,124,0.0,0,81,19,62,18,0.2345679012345679,0.2903225806451613,0.707635009310987,22.837116707284185,4.359476060382888,22.837116707284185,166.14839059596443
g1174,1722,0.0,0,897,153,680,34,0.1705685618729097,0.05,0.7063625111644274,22.507764238254214,2.2516964866118254,22.507764238254214,168.73148624779384
g1175,1411,0.0,0,731,128,552,20,0.17510259917920656,0.036231884057971016,0.7072258607534239,30.101140639897334,4.225045744924851,30.101140639897334,171.34952970425132
g1176,92,0.0,0,43,13,36,6,0.3023255813953488,0.16666666666666666,0.11953311835582103,38.44185686845776,20.55211599930315,38.44185686845776,176.82528721199805
g1177,372,0.0,0,176,54,145,25,0.3068181818181818,0.1724137931034483,0.11953280564781664,39.50126902612961,0.638219179851983,39.50126902612961,174.0818474862163
g1178,348,0.0,0,163,52,135,24,0.31901840490797545,0.17777777777777778,0.1157248659269011,36.95060232115828,2.0204498407605533,36.95060232115828,171.3666265329299
