GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g3100,221,0.0,0,85,23,102,8,0.27058823529411763,0.0784313725490196,0.18605843752565296,28.576547048050436,16.666642305758057,16.666642305758057,28.576547048050436,28.576547048050436,28.576547048050436,28.576547048050436,28.576547048050436,16.666642305758057,16.666642305758057,16.666642305758057,16.666642305758057,16.666642305758057
g3101,191,0.046545831745911856,9,75,25,95,4,0.3333333333333333,0.042105263157894736,0.20453611300245728,24.445960358845188,12.536055616552808,12.536055616552808,24.445960358845188,24.445960358845188,24.445960358845188,24.445960358845188,24.445960358845188,12.536055616552808,12.536055616552808,12.536055616552808,12.536055616552808,12.536055616552808
g3102,366,0.835458251106497,306,145,39,166,33,0.2689655172413793,0.19879518072289157,0.13717729167548556,17.323056492402372,14.513019348316787,14.513019348316787,17.323056492402372,17.323056492402372,17.323056492402372,17.323056492402372,17.323056492402372,14.513019348316787,14.513019348316787,14.513019348316787,14.513019348316787,14.513019348316787
g3103,627,1.0,627,255,53,264,56,0.20784313725490197,0.21212121212121213,0.08511310134875541,15.358775664971136,12.190720190217908,12.190720190217908,15.358775664971136,15.358775664971136,15.358775664971136,15.358775664971136,15.358775664971136,12.190720190217908,12.190720190217908,12.190720190217908,12.190720190217908,12.190720190217908
g3104,484,1.0,484,205,31,191,26,0.15121951219512195,0.13612565445026178,0.08518185864435213,15.758001605585061,11.689794402684171,11.689794402684171,15.758001605585061,15.758001605585061,15.758001605585061,15.758001605585061,15.758001605585061,11.689794402684171,11.689794402684171,11.689794402684171,11.689794402684171,11.689794402684171
g3105,0,1.0,0,0,0,0,0,0.0,0.0,0.08509601012409558,14.44987262873752,13.069047821390319,13.069047821390319,14.44987262873752,14.44987262873752,14.44987262873752,14.44987262873752,14.44987262873752,13.069047821390319,13.069047821390319,13.069047821390319,13.069047821390319,13.069047821390319
g3106,0,0.0,0,0,0,0,0,0.0,0.0,3.115393218413511e-06,139.06862018630483,81.2535807895398,81.2535807895398,139.06862018630483,129.44325225965068,129.44325225965068,129.44325225965068,129.44325225965068,81.2535807895398,44.721359549995796,44.721359549995796,44.721359549995796,44.721359549995796
g3107,0,0.0,0,0,0,0,0,0.0,0.0,0.0,58.44894386125118,5.564146079727511,5.564146079727511,58.44894386125118,58.44894386125118,58.44894386125118,58.44894386125118,58.44894386125118,5.564146079727511,5.564146079727511,5.564146079727511,5.564146079727511,5.564146079727511
g3108,0,0.0,0,0,0,0,0,0.0,0.0,0.0,57.040189184831014,4.111484942965127,4.111484942965127,57.040189184831014,57.040189184831014,57.040189184831014,57.040189184831014,57.040189184831014,4.111484942965127,4.111484942965127,4.111484942965127,4.111484942965127,4.111484942965127
g3109,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.854648594958014,1.925944353092123,1.925944353092123,54.854648594958014,54.854648594958014,54.854648594958014,54.854648594958014,54.854648594958014,1.925944353092123,1.925944353092123,1.925944353092123,1.925944353092123,1.925944353092123
