GEOID,POPULATION,coverage_pct,pop_with_access
04021941200,6278,0.0,0
04013816904,1796,0.0,0
04013815601,764,0.0,0
04013522802,1027,0.05101058710298364,53
04013522801,0,0.0,0
04013817600,3109,0.0,0
04013815201,5670,0.016581407655671194,94
04013814802,5957,0.0,0
04013422649,7412,0.0,0
04013422648,6343,0.0,0
04013813800,2711,0.0,0
04013814100,5041,0.0,0
04013814000,2718,0.0,0
04013813900,5464,0.0,0
04013816005,3559,0.0,0
04013813600,4070,0.23828220858895705,971
04013813500,3485,0.3472779369627507,1212
04013813200,4340,0.0,0
04013813300,5683,0.6748067463106114,3841
04013816003,2413,0.0,0
04013817500,3024,0.0,0
04013813700,2601,0.0,0
04013813400,3744,0.0,0
04013817300,5607,0.0,0
04013813000,5404,0.0,0
04013813100,3795,0.0,0
04013812900,2863,0.0,0
04013980500,0,0.0,0
04013812600,5674,0.0653399084184572,371
04013812700,6530,0.0,0
04013812802,5049,0.32275971451229185,1628
04013815902,5128,0.0,0
04013812801,2359,0.451735817104149,1067
04013812400,5718,0.12436503765983535,710
04013812500,2330,0.11688869789428448,272
04013815901,5343,0.5569904548006738,2976
04013812100,6756,0.10405565423327413,703
04013815300,3884,0.4191555097837281,1628
04013811700,4308,0.4806129556535872,2070
04013811600,4452,0.36124831612034125,1609
04013812200,7438,0.016442048517520215,122
04013812300,4834,0.0,0
04013811900,5825,0.0,0
04013812000,4793,0.13607001458637216,653
04013811800,1717,0.0,0
04013811200,3178,0.005025125628140704,16
04013523104,6631,0.8776002411817908,5822
04013523102,5174,0.6165020337013364,3183
04013523103,6237,0.5198075380914194,3241
04013522904,4565,0.3770815074496056,1721
04013522903,4709,0.9927905004240882,4682
04013523002,5666,0.963302752293578,5460
04013523006,6029,0.821908713692946,4952
04013810800,4326,0.6266451166012468,2714
04013522901,4687,0.4463638302409895,2093
04013523007,3213,1.0,3208
04013523008,2791,1.0,2791
04013810300,5932,0.4961161769672408,2938
04013523005,4976,0.8540996784565916,4250
04013319909,2611,0.0,0
04013811500,2606,0.9492697924673328,2470
04013814900,3017,0.9943633952254642,2999
04013811400,5180,0.4993241938598185,2586
04013811300,2875,0.2933611400764685,844
04013814300,4130,1.0,4130
04013814200,2653,0.0,0
04013422305,5439,0.0,0
04013422508,3295,0.0,0
04013422506,5165,0.0,0
04013422308,5306,0.0,0
04013422647,5293,0.0,0
04013422623,8157,0.0,0
04013422650,2632,0.42906047926968427,1128
04013422643,6193,0.21939354629479488,1353
04013422655,3373,0.0,0
04013422654,4944,0.012290953052589159,61
04013422651,3943,0.43300279684719045,1703
04013422642,5647,0.0,0
04013422640,4695,0.0,0
04013422618,2936,0.0,0
04013422209,6630,0.8965205603253502,5952
04013422211,2555,0.08032915360501568,205
04013422210,5658,0.24510668312466938,1390
04013422304,3029,0.04221635883905013,128
04013422220,1917,0.794577685088634,1524
04013422218,3150,0.08626704725658103,272
04013422219,3113,0.03154168007724493,98
04013422307,4154,0.27611940298507465,1147
04013422217,3598,0.012496528742016106,45
04013422213,2790,0.0,0
04013422215,2274,0.007020623080298377,16
04013422212,4204,0.018342067651262506,77
04013422216,6287,0.3407936507936508,2147
04013319904,5519,0.0,0
04013422221,4337,0.06054327808471455,263
04013422222,2361,0.057578323454699404,136
04013422223,2990,0.26188881446751505,782
04013422227,1652,0.07678355501813784,127
04013422203,5476,0.6418374816983895,3507
04013319402,4536,0.0,0
04021941300,2100,0.0,0
04013941100,19,0.0,0
04013811000,2826,0.0,0
04013810900,6278,0.2966331578107547,1859
04013811100,3238,0.0006182380216383308,2
04013980400,12,0.0,0
04013810700,7122,0.39300266966418435,2797
04013810500,4489,0.6988649009570443,3140
04013810600,6830,0.294307039367774,2011
04013810400,4997,0.7261146496815286,3648
04013116712,7961,0.3527784762383706,2806
04013116713,5709,0.3236892863405225,1846
04013116714,3611,0.0,0
04013116721,3958,0.17520828073718758,694
04013116719,7332,0.7635743519781719,5597
04013116729,3964,0.0,0
04013116720,4606,0.24246367382346562,1118
04013116718,2763,0.92875226039783,2568
04013116711,2384,0.11330255979857323,270
04013116710,6009,0.0,0
04013810200,3814,0.8033604620635337,3060
04013810100,6698,0.31164179104477613,2088
04013116717,3235,0.9996911673872761,3237
04013810000,3362,0.7994644451056233,2687
04013116708,5375,0.39206231454005935,2114
04013319910,5517,0.0029001268805510243,16
04013116715,2072,0.0,0
04013319906,3139,0.0,0
