GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g910,111,0.0,0,63,11,44,1,0.1746031746031746,0.022727272727272728,0.3803445741108064,26.925078985521516,11.8012032481166,11.8012032481166,26.925078985521516,26.925078985521516,26.925078985521516,26.925078985521516,26.925078985521516,11.8012032481166,11.8012032481166,11.8012032481166,11.8012032481166,11.8012032481166
g911,103,0.0,0,59,10,42,1,0.1694915254237288,0.023809523809523808,0.3928130135077956,18.785610538213614,1.7408704079986643,1.7408704079986643,18.785610538213614,18.785610538213614,18.785610538213614,18.785610538213614,18.785610538213614,1.7408704079986643,1.7408704079986643,1.7408704079986643,1.7408704079986643,1.7408704079986643
g912,274,0.5628771419347187,154,159,33,150,36,0.20754716981132076,0.24,0.24407758676675995,14.072404351897562,1.6810669254434676,1.6810669254434676,14.072404351897562,14.072404351897562,14.072404351897562,14.072404351897562,14.072404351897562,1.6810669254434676,1.6810669254434676,1.6810669254434676,1.6810669254434676,1.6810669254434676
g913,246,0.902328993626971,222,139,34,123,26,0.2446043165467626,0.21138211382113822,0.2483943837933817,12.87149252570969,2.0046842002399914,2.0046842002399914,12.87149252570969,12.87149252570969,12.87149252570969,12.87149252570969,12.87149252570969,2.0046842002399914,2.0046842002399914,2.0046842002399914,2.0046842002399914,2.0046842002399914
g914,177,1.0,177,98,26,70,8,0.2653061224489796,0.11428571428571428,0.2858020372399742,13.225637649186869,0.9263463367944851,0.9263463367944851,13.225637649186869,13.225637649186869,13.225637649186869,13.225637649186869,13.225637649186869,0.9263463367944851,0.9263463367944851,0.9263463367944851,0.9263463367944851,0.9263463367944851
g915,176,1.0,176,98,26,70,7,0.2653061224489796,0.1,0.28604841539001286,11.638956351262296,3.0870540463887575,3.0870540463887575,11.638956351262296,11.638956351262296,11.638956351262296,11.638956351262296,11.638956351262296,3.0870540463887575,3.0870540463887575,3.0870540463887575,3.0870540463887575,3.0870540463887575
g916,234,1.0,234,142,38,92,14,0.2676056338028169,0.15217391304347827,0.34862299266659325,12.88076260642794,4.989228418150428,4.989228418150428,12.88076260642794,12.88076260642794,12.88076260642794,12.88076260642794,12.88076260642794,4.989228418150428,4.989228418150428,4.989228418150428,4.989228418150428,4.989228418150428
g917,360,1.0,360,250,87,189,24,0.348,0.12698412698412698,0.3234926816260973,11.246554283674794,2.5076496200475766,2.5076496200475766,11.246554283674794,11.246554283674794,11.246554283674794,11.246554283674794,11.246554283674794,2.5076496200475766,2.5076496200475766,2.5076496200475766,2.5076496200475766,2.5076496200475766
g918,423,1.0,423,316,121,238,26,0.3829113924050633,0.1092436974789916,0.3581380288810545,9.00885140961933,1.1724203834144462,1.1724203834144462,9.00885140961933,9.00885140961933,9.00885140961933,9.00885140961933,9.00885140961933,1.1724203834144462,1.1724203834144462,1.1724203834144462,1.1724203834144462,1.1724203834144462
g919,163,1.0,163,108,38,62,2,0.35185185185185186,0.03225806451612903,0.3636866026456118,9.360887591064003,0.28804460992728986,0.28804460992728986,9.360887591064003,9.360887591064003,9.360887591064003,9.360887591064003,9.360887591064003,0.28804460992728986,0.28804460992728986,0.28804460992728986,0.28804460992728986,0.28804460992728986
g920,152,1.0,152,101,35,56,0,0.3465346534653465,0.0,0.36480769230769233,11.551540419656181,6.323404640912968,6.323404640912968,11.551540419656181,11.551540419656181,11.551540419656181,11.551540419656181,11.551540419656181,6.323404640912968,6.323404640912968,6.323404640912968,6.323404640912968,6.323404640912968
g921,166,0.7685088529823718,128,103,33,61,0,0.32038834951456313,0.0,0.33707837496827475,10.894582995316423,9.601114569228498,9.601114569228498,10.894582995316423,10.894582995316423,10.894582995316423,10.894582995316423,10.894582995316423,9.601114569228498,9.601114569228498,9.601114569228498,9.601114569228498,9.601114569228498
g922,211,0.11682575442115038,25,112,25,74,2,0.22321428571428573,0.02702702702702703,0.2498338588253362,23.041293557000067,6.179435501909012,6.179435501909012,23.041293557000067,23.041293557000067,23.041293557000067,23.041293557000067,23.041293557000067,6.179435501909012,6.179435501909012,6.179435501909012,6.179435501909012,6.179435501909012
g923,204,0.0,0,104,20,71,2,0.19230769230769232,0.028169014084507043,0.22703016937121484,22.038569518164415,7.037740251822262,7.037740251822262,22.038569518164415,22.038569518164415,22.038569518164415,22.038569518164415,22.038569518164415,7.037740251822262,7.037740251822262,7.037740251822262,7.037740251822262,7.037740251822262
g924,130,0.0,0,69,5,47,1,0.07246376811594203,0.02127659574468085,0.21824488380159557,21.660930298373735,4.0778373822009835,4.0778373822009835,21.660930298373735,21.660930298373735,21.660930298373735,21.660930298373735,21.660930298373735,4.0778373822009835,4.0778373822009835,4.0778373822009835,4.0778373822009835,4.0778373822009835
g925,109,0.0,0,57,4,38,1,0.07017543859649122,0.02631578947368421,0.23519711671275326,25.60206669550345,9.42509778823887,9.42509778823887,25.60206669550345,25.60206669550345,25.60206669550345,25.60206669550345,25.60206669550345,9.42509778823887,9.42509778823887,9.42509778823887,9.42509778823887,9.42509778823887
