GEOID,POPULATION,coverage_pct,pop_with_access
60409,36229,0.0,0
60419,22289,0.0,0
60827,28327,0.2234254467520276,6329
46320,13142,0.0,0
60633,12720,0.014916886632613147,190
60628,65008,0.06670833456306206,4337
60617,82101,0.22511021603586592,18482
60619,61372,0.2771551632273037,17010
60649,47084,0.29207029237486615,13752
60621,26736,0.2297189670112859,6142
60406,25849,0.08215181298273704,2124
60655,27771,0.2503294836470764,6952
60643,48572,0.3163967164970824,15368
60805,19290,0.7738545743663251,14928
60620,68761,0.12355652180103761,8496
60652,42296,0.2976832467912636,12591
60629,107930,0.29551563898998645,31895
60636,30039,0.2151927319593877,6464
60609,60551,0.2810304855169244,17017
60632,86715,0.382162767585572,33139
60637,46621,0.29271639696385654,13647
60615,41198,0.7610265160928235,31353
60653,33574,0.4043273320549987,13575
60616,52557,0.6106069436340497,32092
60605,30950,0.4938533508745064,15285
60604,729,0.9736666299038841,710
60603,1186,0.9928964523305084,1178
60602,1596,0.9055265488611246,1445
60661,10734,0.9779339235826215,10497
60606,3204,0.951918194181169,3050
60601,14513,0.9965288772975209,14463
60654,20812,0.7493473513337175,15595
60611,33937,0.6260076023051528,21245
60610,40954,0.9192962693721373,37649
60608,80011,0.5221666475890961,41779
60607,30306,0.5584638219135367,16925
60612,32240,0.5036295721642884,16237
60642,20191,0.9306590052124151,18791
60622,52957,0.777892641281466,41195
60647,85658,0.5311739057215459,45499
60614,72391,0.7328333044208712,53051
60657,70489,0.6517717039018294,45943
60618,94646,0.8137027084400476,77014
60613,51399,0.8148594201360889,41883
60640,69726,0.8888046509818284,61973
60625,78820,0.5518022323621509,43493
60660,45131,0.7729477193003202,34884
60659,43843,0.4127994879940585,18098
60645,46924,0.518364234226757,24324
60626,51017,0.7986544041620097,40745
60202,32593,0.2473386962408978,8062
60490,21851,0.0,0
60585,25503,0.0,0
60440,52440,0.0,0
60564,43667,0.0009469179058952833,41
60565,39261,0.14289766438491575,5610
60504,39449,0.00040913162976360105,16
60540,43887,0.2055652058622974,9022
60532,28586,0.0,0
60563,38785,0.06541511142408914,2537
60555,13282,0.0,0
60803,22447,0.0,0
60453,55515,0.0,0
60456,4216,0.0954536348181621,402
60459,28447,0.9999999989093616,28447
60501,11840,0.0,0
60638,57057,0.014188822823070645,810
60402,62729,0.0,0
60804,81505,0.1100047638240413,8966
60623,77732,0.17520498992829311,13619
60304,17536,0.017798087685321158,312
60644,45919,0.20163634261835767,9259
60624,35054,0.18509567037127728,6488
60302,31568,0.0033698783484924742,106
60305,10883,0.0,0
60651,63679,0.607048924432983,38656
60639,88515,0.5809695588824553,51425
60707,42434,0.16569484263038844,7031
60634,75604,0.43610416287810333,32971
60641,70163,0.5880506021302709,41259
60706,22804,0.9345295866618731,21311
60171,9957,0.0,0
60131,17711,0.0,0
60175,26775,0.0,0
60176,11499,0.008279816881850324,95
60106,20246,0.0,0
60103,41845,0.0,0
60018,28477,0.0007400109432065193,21
60177,23097,0.0004034078211241691,9
60007,32792,0.0,0
60068,37407,0.20435739309772524,7644
60656,28982,0.35035708136782034,10154
60630,55692,0.3254914746409245,18127
60646,29043,0.2697001815554805,7833
60631,28864,0.05265500112151552,1520
60712,12338,0.5806569423294687,7164
60714,29429,0.0030671680057724492,90
60076,31393,0.42166966878147705,13237
60120,50319,0.2261094699181704,11378
60123,49765,0.06320463211951903,3145
60124,22001,0.0,0
60140,18148,0.0,0
60192,15618,0.0,0
60136,7941,0.0,0
60118,16040,0.0,0
