GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g9801,126,0.0,0,58,2,40,0,0.034482758620689655,0.0,0.08930154664565068,76.81502924074358,17.96939569871828,17.96939569871828,76.81502924074358,76.81502924074358,76.81502924074358,40.55175020198813,40.55175020198813,17.96939569871828,17.96939569871828,17.96939569871828,17.96939569871828,17.96939569871828
g9802,85,0.0,0,39,1,27,0,0.02564102564102564,0.0,0.08930154664565068,74.98844736740011,16.142813825374795,16.142813825374795,74.98844736740011,74.98844736740011,74.98844736740011,41.23105625617661,41.23105625617661,16.142813825374795,16.142813825374795,16.142813825374795,16.142813825374795,16.142813825374795
g9803,2,0.0,0,1,0,1,0,0.0,0.0,0.08930154664565068,75.87839963165,17.032766089624687,17.032766089624687,75.87839963165,75.87839963165,75.87839963165,42.16370213557839,42.16370213557839,17.032766089624687,17.032766089624687,17.032766089624687,17.032766089624687,17.032766089624687
g9804,2823,0.0,0,1474,89,852,17,0.060379918588873815,0.01995305164319249,0.11017522400280551,52.73026601772367,31.745290049444037,31.745290049444037,52.73026601772367,21.343747458109494,21.343747458109494,21.343747458109494,21.343747458109494,17.950549357115015,17.950549357115015,17.950549357115015,17.950549357115015,17.950549357115015
g9805,610,0.0,0,327,17,193,3,0.05198776758409786,0.015544041450777202,0.1102120783290046,51.444576669681005,27.262039978450886,27.262039978450886,51.444576669681005,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151
g9806,153,0.0,0,90,2,56,0,0.022222222222222223,0.0,0.11021505376344086,48.41203081923249,23.789206141638772,23.789206141638772,48.41203081923249,17.950549357115015,17.950549357115015,17.950549357115015,17.950549357115015,21.343747458109494,21.343747458109494,21.343747458109494,21.343747458109494,21.343747458109494
g9807,265,0.0,0,134,2,84,5,0.014925373134328358,0.05952380952380952,0.1144928439948162,44.31213887611752,23.69199395999019,23.69199395999019,44.31213887611752,16.99673171197595,16.99673171197595,16.99673171197595,16.99673171197595,23.570226039551585,23.570226039551585,23.570226039551585,23.570226039551585,23.570226039551585
g9808,173,0.0,0,79,1,45,1,0.012658227848101266,0.022222222222222223,0.09051534761177064,43.16795295629939,26.379825815302116,26.379825815302116,43.16795295629939,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,26.034165586355513,26.034165586355513,26.034165586355513,26.034165586355513,26.034165586355513
g9809,148,0.0,0,67,1,38,1,0.014925373134328358,0.02631578947368421,0.08919104347283727,60.621453440086356,14.667499352064354,14.667499352064354,60.621453440086356,16.99673171197595,16.99673171197595,16.99673171197595,16.99673171197595,14.667499352064354,14.667499352064354,14.667499352064354,14.667499352064354,14.667499352064354
g9810,17,0.0,0,8,0,4,0,0.0,0.0,0.08919104347283727,37.27642872148272,8.677525366539275,8.677525366539275,37.27642872148272,17.950549357115015,17.950549357115015,17.950549357115015,17.950549357115015,8.677525366539275,8.677525366539275,8.677525366539275,8.677525366539275,8.677525366539275
