GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g8284,208,0.0,0,100,8,71,1,0.08,0.014084507042253521,0.2660460889842611,14.360998812102132,10.709053569666288,10.709053569666288,14.360998812102132,14.360998812102132,14.360998812102132,14.360998812102132,14.360998812102132,10.709053569666288,10.709053569666288,10.709053569666288,10.709053569666288,10.709053569666288
g8285,231,0.0,0,107,6,80,0,0.056074766355140186,0.0,0.29212927374821446,17.49566713790171,13.843721895465865,13.843721895465865,17.49566713790171,17.49566713790171,17.49566713790171,17.49566713790171,17.49566713790171,13.843721895465865,13.843721895465865,13.843721895465865,13.843721895465865,13.843721895465865
g8286,231,0.0,0,107,6,80,0,0.056074766355140186,0.0,0.29236580866203987,87.88028021710619,3.5484239345944313,3.5484239345944313,87.88028021710619,87.88028021710619,87.88028021710619,87.88028021710619,87.88028021710619,3.5484239345944313,3.5484239345944313,3.5484239345944313,3.5484239345944313,3.5484239345944313
g8287,231,0.0,0,107,6,80,0,0.056074766355140186,0.0,0.29236580866203987,87.88028021710619,3.5484239345944313,3.5484239345944313,87.88028021710619,87.88028021710619,87.88028021710619,87.88028021710619,87.88028021710619,3.5484239345944313,3.5484239345944313,3.5484239345944313,3.5484239345944313,3.5484239345944313
g8288,638,0.0,0,290,16,224,0,0.05517241379310345,0.0,0.26205549952954216,87.88028021710619,3.5484239345944313,3.5484239345944313,87.88028021710619,87.88028021710619,87.88028021710619,87.88028021710619,87.88028021710619,3.5484239345944313,3.5484239345944313,3.5484239345944313,3.5484239345944313,3.5484239345944313
g8289,1263,0.0,0,575,37,445,1,0.06434782608695652,0.0022471910112359553,0.15264955497844226,28.36958484324631,7.021131237690642,7.021131237690642,28.36958484324631,28.36958484324631,28.36958484324631,28.36958484324631,28.36958484324631,7.021131237690642,7.021131237690642,7.021131237690642,7.021131237690642,7.021131237690642
g8290,178,0.0,0,94,15,61,3,0.1595744680851064,0.04918032786885246,0.12969316379047674,30.039885618353825,6.624081084425139,6.624081084425139,30.039885618353825,30.039885618353825,30.039885618353825,30.039885618353825,30.039885618353825,6.624081084425139,6.624081084425139,6.624081084425139,6.624081084425139,6.624081084425139
g8291,144,0.0,0,79,15,49,3,0.189873417721519,0.061224489795918366,0.12897401679880682,30.039885618353825,6.624081084425139,6.624081084425139,30.039885618353825,30.039885618353825,30.039885618353825,30.039885618353825,30.039885618353825,6.624081084425139,6.624081084425139,6.624081084425139,6.624081084425139,6.624081084425139
g8292,82,0.0,0,45,9,31,1,0.2,0.03225806451612903,0.13065927821893228,37.71899007398127,7.4880362445213695,7.4880362445213695,37.71899007398127,37.71899007398127,37.71899007398127,37.71899007398127,37.71899007398127,7.4880362445213695,7.4880362445213695,7.4880362445213695,7.4880362445213695,7.4880362445213695
g8293,68,0.0,0,37,7,27,1,0.1891891891891892,0.037037037037037035,0.1310349563903578,37.24124738001786,7.010293550557962,7.010293550557962,37.24124738001786,37.24124738001786,37.24124738001786,37.24124738001786,37.24124738001786,7.010293550557962,7.010293550557962,7.010293550557962,7.010293550557962,7.010293550557962
g8294,68,0.0,0,37,7,27,1,0.1891891891891892,0.037037037037037035,0.1310349563903578,40.475502261965765,10.244548432505873,10.244548432505873,40.475502261965765,40.475502261965765,40.475502261965765,40.475502261965765,40.475502261965765,10.244548432505873,10.244548432505873,10.244548432505873,10.244548432505873,10.244548432505873
g8295,68,0.0,0,37,7,27,1,0.1891891891891892,0.037037037037037035,0.1310349563903578,42.62526955930555,12.394315729845664,12.394315729845664,42.62526955930555,42.62526955930555,42.62526955930555,42.62526955930555,42.62526955930555,12.394315729845664,12.394315729845664,12.394315729845664,12.394315729845664,12.394315729845664
g8296,68,0.0,0,37,7,27,1,0.1891891891891892,0.037037037037037035,0.1310349563903578,45.77289012434136,15.541936294881467,15.541936294881467,45.77289012434136,45.77289012434136,45.77289012434136,45.77289012434136,45.77289012434136,15.541936294881467,15.541936294881467,15.541936294881467,15.541936294881467,15.541936294881467
g8297,68,0.0,0,37,7,27,1,0.1891891891891892,0.037037037037037035,0.1310349563903578,50.24802558375047,20.017071754290576,20.017071754290576,50.24802558375047,50.24802558375047,50.24802558375047,50.24802558375047,50.24802558375047,20.017071754290576,20.017071754290576,20.017071754290576,20.017071754290576,20.017071754290576
g8298,68,0.0,0,37,7,27,1,0.1891891891891892,0.037037037037037035,0.1310349563903578,51.82474786325677,21.593794033796872,21.593794033796872,51.82474786325677,51.82474786325677,51.82474786325677,51.82474786325677,51.82474786325677,21.593794033796872,21.593794033796872,21.593794033796872,21.593794033796872,21.593794033796872
g8299,68,0.0,0,37,7,27,1,0.1891891891891892,0.037037037037037035,0.13147757623481074,53.383923983943845,23.15297015448395,23.15297015448395,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395
g8300,73,0.0,0,41,7,30,1,0.17073170731707318,0.03333333333333333,0.1412527079283383,53.383923983943845,23.15297015448395,23.15297015448395,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395
g8301,74,0.0,0,43,6,31,2,0.13953488372093023,0.06451612903225806,0.1450174156826098,53.383923983943845,23.15297015448395,23.15297015448395,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395
g8302,38,0.0,0,22,3,16,1,0.13636363636363635,0.0625,0.1450174156826098,53.383923983943845,23.15297015448395,23.15297015448395,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,53.383923983943845,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395,23.15297015448395
g8303,193,0.0,0,79,5,71,3,0.06329113924050633,0.04225352112676056,0.3137659078687937,53.220067657001415,13.526367134188039,13.526367134188039,53.220067657001415,53.220067657001415,53.220067657001415,53.220067657001415,53.220067657001415,13.526367134188039,13.526367134188039,13.526367134188039,13.526367134188039,13.526367134188039
g8304,369,0.0,0,151,10,136,6,0.06622516556291391,0.04411764705882353,0.2817683949571993,53.220067657001415,13.526367134188039,13.526367134188039,53.220067657001415,53.220067657001415,53.220067657001415,53.220067657001415,53.220067657001415,13.526367134188039,13.526367134188039,13.526367134188039,13.526367134188039,13.526367134188039
g8305,84,0.0,0,36,3,29,1,0.08333333333333333,0.034482758620689655,0.15836652474091603,53.220067657001415,13.526367134188039,13.526367134188039,53.220067657001415,53.220067657001415,53.220067657001415,53.220067657001415,53.220067657001415,13.526367134188039,13.526367134188039,13.526367134188039,13.526367134188039,13.526367134188039
g8306,56,0.0,0,25,2,19,0,0.08,0.0,0.14638917142633598,32.393922236867134,13.745947657498602,13.745947657498602,32.393922236867134,32.393922236867134,32.393922236867134,32.393922236867134,32.393922236867134,13.745947657498602,13.745947657498602,13.745947657498602,13.745947657498602,13.745947657498602
g8307,56,0.0,0,25,2,19,0,0.08,0.0,0.14638917142633598,33.42407899044265,9.964562232353378,9.964562232353378,33.42407899044265,33.42407899044265,33.42407899044265,33.42407899044265,33.42407899044265,9.964562232353378,9.964562232353378,9.964562232353378,9.964562232353378,9.964562232353378
g8308,64,0.0,0,31,7,26,2,0.22580645161290322,0.07692307692307693,0.1613615987744735,37.19176521987922,12.898101573443453,12.898101573443453,37.19176521987922,37.19176521987922,37.19176521987922,37.19176521987922,37.19176521987922,12.898101573443453,12.898101573443453,12.898101573443453,12.898101573443453,12.898101573443453
g8309,66,0.0,0,33,8,28,2,0.24242424242424243,0.07142857142857142,0.165021645021645,37.16938381728759,14.43107792745007,14.43107792745007,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007
g8310,66,0.0,0,33,8,28,2,0.24242424242424243,0.07142857142857142,0.165021645021645,37.16938381728759,14.43107792745007,14.43107792745007,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007
g8311,66,0.0,0,33,8,28,2,0.24242424242424243,0.07142857142857142,0.165021645021645,37.16938381728759,14.43107792745007,14.43107792745007,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007
g8312,66,0.0,0,33,8,28,2,0.24242424242424243,0.07142857142857142,0.165021645021645,37.16938381728759,14.43107792745007,14.43107792745007,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,37.16938381728759,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007,14.43107792745007
g8313,56,0.0,0,28,6,24,2,0.21428571428571427,0.08333333333333333,0.15993507662913264,37.66369210939182,14.854547186806021,14.854547186806021,37.66369210939182,37.66369210939182,37.66369210939182,37.66369210939182,37.66369210939182,14.854547186806021,14.854547186806021,14.854547186806021,14.854547186806021,14.854547186806021
g8314,36,0.0,0,18,2,15,2,0.1111111111111111,0.13333333333333333,0.14961800646672604,38.98984844400467,16.043454774855356,16.043454774855356,38.98984844400467,38.98984844400467,38.98984844400467,38.98984844400467,38.98984844400467,16.043454774855356,16.043454774855356,16.043454774855356,16.043454774855356,16.043454774855356
g8315,36,0.0,0,18,2,15,2,0.1111111111111111,0.13333333333333333,0.14961445505811946,37.78846254932504,14.842068880175724,14.842068880175724,37.78846254932504,37.78846254932504,37.78846254932504,37.78846254932504,37.78846254932504,14.842068880175724,14.842068880175724,14.842068880175724,14.842068880175724,14.842068880175724
g8316,36,0.0,0,18,2,15,2,0.1111111111111111,0.13333333333333333,0.14961445505811946,40.94385362994363,17.033184307465813,17.033184307465813,40.94385362994363,40.94385362994363,40.94385362994363,40.94385362994363,40.94385362994363,17.033184307465813,17.033184307465813,17.033184307465813,17.033184307465813,17.033184307465813
g8317,36,0.0,0,18,2,15,2,0.1111111111111111,0.13333333333333333,0.14961445505811946,42.09529478442411,15.966724451924874,15.966724451924874,42.09529478442411,42.09529478442411,42.09529478442411,42.09529478442411,42.09529478442411,15.966724451924874,15.966724451924874,15.966724451924874,15.966724451924874,15.966724451924874
g8318,36,0.0,0,18,2,15,2,0.1111111111111111,0.13333333333333333,0.14961445505811946,44.61943029093126,15.891745283149529,15.891745283149529,44.61943029093126,44.61943029093126,44.61943029093126,44.61943029093126,44.61943029093126,15.891745283149529,15.891745283149529,15.891745283149529,15.891745283149529,15.891745283149529
g8319,36,0.0,0,18,2,15,2,0.1111111111111111,0.13333333333333333,0.14961445505811946,49.020885414258345,11.490290159822447,11.490290159822447,49.020885414258345,49.020885414258345,49.020885414258345,49.020885414258345,49.020885414258345,11.490290159822447,11.490290159822447,11.490290159822447,11.490290159822447,11.490290159822447
g8320,36,0.0,0,18,2,15,2,0.1111111111111111,0.13333333333333333,0.14961445505811946,49.60468008485399,9.624375715859932,9.624375715859932,49.60468008485399,49.60468008485399,49.60468008485399,49.60468008485399,49.60468008485399,9.624375715859932,9.624375715859932,9.624375715859932,9.624375715859932,9.624375715859932
g8321,84,0.0,0,43,6,33,1,0.13953488372093023,0.030303030303030304,0.12615506219141176,49.60468008485399,9.624375715859932,9.624375715859932,49.60468008485399,49.60468008485399,49.60468008485399,49.60468008485399,49.60468008485399,9.624375715859932,9.624375715859932,9.624375715859932,9.624375715859932,9.624375715859932
g8322,96,0.0,0,47,4,38,1,0.0851063829787234,0.02631578947368421,0.17515280705032574,45.05360485496159,5.073300485967533,5.073300485967533,45.05360485496159,45.05360485496159,45.05360485496159,45.05360485496159,45.05360485496159,5.073300485967533,5.073300485967533,5.073300485967533,5.073300485967533,5.073300485967533
g8323,57,0.0,0,26,1,23,0,0.038461538461538464,0.0,0.22595596755504052,53.358058354482154,39.70685673426891,39.70685673426891,53.358058354482154,53.358058354482154,53.358058354482154,53.358058354482154,53.358058354482154,39.70685673426891,39.70685673426891,39.70685673426891,39.70685673426891,39.70685673426891
g8324,598,0.0,0,328,26,240,5,0.07926829268292683,0.020833333333333332,0.21690836875892625,36.28100173084617,2.431109331878231,2.431109331878231,36.28100173084617,36.28100173084617,36.28100173084617,36.28100173084617,36.28100173084617,2.431109331878231,2.431109331878231,2.431109331878231,2.431109331878231,2.431109331878231
g8325,64,0.0,0,39,3,23,1,0.07692307692307693,0.043478260869565216,0.2179800447973936,32.45199091443504,3.2482508595142834,3.2482508595142834,32.45199091443504,32.45199091443504,32.45199091443504,32.45199091443504,32.45199091443504,3.2482508595142834,3.2482508595142834,3.2482508595142834,3.2482508595142834,3.2482508595142834
g8326,62,0.0,0,37,3,22,1,0.08108108108108109,0.045454545454545456,0.2179800447973936,29.156312876266988,8.480253101858368,8.480253101858368,29.156312876266988,29.156312876266988,29.156312876266988,29.156312876266988,29.156312876266988,8.480253101858368,8.480253101858368,8.480253101858368,8.480253101858368,8.480253101858368
g8327,72,0.0,0,44,3,26,1,0.06818181818181818,0.038461538461538464,0.2179800447973936,26.324666011914157,5.6486062375055415,5.6486062375055415,26.324666011914157,26.324666011914157,26.324666011914157,26.324666011914157,26.324666011914157,5.6486062375055415,5.6486062375055415,5.6486062375055415,5.6486062375055415,5.6486062375055415
